ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Citizenship,Age,Lifetime Days,Has Linkedin,City,Industry,Interviewed,Pathfinder Assigned,Customer Call Status,Languages,Completeness,Country,Country Code,Continent Code,Longitude,Latitude,Continent
1561,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,,,,None,,68.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1562,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,male,,40-50,366.0,,Nairobi,Manufacturing,,,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1563,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1564,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1565,RoomMaster,The Room staff,Staff Membership,Young Leader,LP Nairobi 2019,checked,female,,,214.0,,Nairobi,,,,Completed,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1566,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,,20-30,214.0,,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1567,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,,,,,Completed,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1568,RoomMaster,XL Nairobi 2020,Free Trial,Mid-career Leader,XL Nairobi 2020,checked,female,,,214.0,,Nairobi,Publishing,,,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1569,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,female,,,214.0,checked,Johannesburg,,,,Completed,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1570,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,,Johannesburg,,,,Completed,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1571,RoomMaster,,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,61.0,,,,,checked,,,40.0%,Unknown,,,,,
1572,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,,San Francisco,,,,None,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
1573,RoomMaster,Existing Room member,Premium Paying,Young Leader,ALA Alumni,checked,female,,20-30,214.0,,Portland,Education,,checked,Completed,,80.0%,United States of America,US,,-100.4458825,39.7837304,North America
1574,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,184.0,,Pamplemousses,Education,,,,,72.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1575,RoomMaster,"""Lifetime Member"" - joined May",Free Trial,Senior Leader,Corporate Partner,checked,female,,,184.0,,Copenhagen,,,,,,68.0%,Denmark,DK,EU,10.3333283,55.670249,Europe
1576,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,,,214.0,,Nairobi,,,checked,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1577,RoomMaster,,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,,,31.0,,Accra,,,,,,64.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1578,RoomMaster,ALU staff,Staff Membership,Young Leader,AL Staff,checked,female,,,214.0,,Kigali,Education,,,None,,76.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1579,RoomMaster,,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,61.0,,,,,checked,,,40.0%,Unknown,,,,,
1580,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,male,,,214.0,checked,Johannesburg,,,,Completed,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1581,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,Nairobi,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1582,RoomMaster,Existing Room member,Founding Member,Senior Leader,The Room,checked,male,,,366.0,,Nairobi,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1583,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,,female,,,214.0,checked,Lagos,,,checked,None,,76.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1584,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,Kigali,Education,,,None,,76.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1585,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,,,214.0,,Lagos,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1586,RoomMaster,Existing Room member,Free Trial,Young Leader,Parent,checked,female,,,214.0,,Pamplemousses,Education,,,None,,76.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1587,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,female,,,366.0,,Lagos,,,,None,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1588,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,male,,,214.0,,London,Social Media,,checked,Completed,,80.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1589,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,male,,,214.0,,,,,,None,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
1590,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,,,214.0,,Lagos,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1591,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,male,,,214.0,,Accra,,,,None,,72.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1592,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,male,,40-50,366.0,,New York,,,,None,,72.0%,United States of America,US,,-100.4458825,39.7837304,North America
1593,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,,,214.0,,San Francisco,,,,None,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1594,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,,Nairobi,Manufacturing,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1595,RoomMaster,The Room staff,Staff Membership,Young Leader,AL Staff,checked,male,,20-30,214.0,,Nairobi,Education,,,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1596,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1597,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,,male,,,214.0,,Mombasa,,,,Completed,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1598,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALU Alumni,checked,male,,,214.0,,Pamplemousses,Education,,,None,,76.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1599,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Port Elizabeth,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1600,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,,,214.0,,Nairobi,,,checked,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1601,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Brampton,,,,None,,68.0%,Canada,CA,,-107.991707,61.0666922,North America
1602,RoomMaster,The Room staff,Free Trial,Mid-career Leader,AL Staff,checked,male,,,123.0,,,,,,,,64.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1603,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,,,214.0,,Lagos,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1604,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,,,366.0,,Johannesburg,,,checked,Completed,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1605,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,,,,None,,68.0%,Guinea-Bissau,GW,AF,-15.535471371611193,11.6688305,Africa
1606,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,,,214.0,,Nairobi,Education,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1607,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,female,,,214.0,,Nairobi,,,checked,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1608,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Dubai,,,,None,,72.0%,United Arab Emirates,AE,AS,53.9994829,24.0002488,Asia
1609,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,male,,,366.0,,Nairobi,,,,Completed,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1610,RoomMaster,The Room staff,Staff Membership,Senior Leader,AL Staff,checked,female,,40-50,214.0,,Durban,Education,,,Completed,,80.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1611,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Accra,Computer,,,None,,76.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1612,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,AL Staff,checked,female,,20-30,214.0,,Nairobi,Social Media,,,,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1613,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,,,184.0,,Cairo,,,,,,68.0%,Egypt,EG,AF,29.2675469,26.2540493,Africa
1614,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,male,,,366.0,checked,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1615,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,male,,,184.0,,Cotonou,,,,,,68.0%,Benin,BJ,AF,2.31006719638123,9.2231105,Africa
1616,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,checked,Kigali,Education,,,Completed,,80.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1617,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1618,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,,,366.0,,Lagos,,,,Completed,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1619,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,,checked,male,,,123.0,checked,,,,,,,64.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1620,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,checked,Pamplemousses,Education,,,None,,80.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1621,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,checked,San Francisco,,,,Completed,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1622,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,Dakar,,,,None,,72.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1623,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,,,214.0,,Birmingham,Education,,,None,,76.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1624,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1625,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,,Seattle,,,,None,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
1626,RoomMaster,Existing Room member,Founding Member,Young Leader,ALA Alumni,checked,female,,,366.0,,Detroit,,,,Completed,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1627,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,checked,male,,,214.0,,,,,,None,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1628,RoomMaster,Joined post-Sprint - June,Staff Membership,Young Leader,AL Staff,checked,female,,,153.0,,,Education,,,,,68.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
1629,RoomMaster,Existing Room member,Staff Membership,Young Leader,AL Staff,checked,female,,20-30,214.0,,,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1630,RoomMaster,Existing Room member,Free Trial,Young Leader,AIIP 2020,checked,female,,,214.0,,Pretoria,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1631,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,female,,,214.0,,Nairobi,Computer,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1632,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Staff Nomination,checked,male,,,153.0,checked,,Consulting,,,,,72.0%,Burkina Faso,BF,AF,-1.6880314,12.0753083,Africa
1633,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,female,,,214.0,,Nairobi,Computer,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1634,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,Richard Toll,,,,Completed,,72.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1635,RoomMaster,Existing Room member,Founding Member,Senior Leader,School of Wildlife Conservation,checked,female,,,366.0,,London,,,,Completed,,72.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1636,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,20-30,214.0,checked,Trou Aux Biches,Education,,,Completed,,84.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1637,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,,,,,None,,68.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1638,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,,366.0,,Nanyuki,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1639,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Edinburgh,,,,,,68.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1640,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1641,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,male,,20-30,366.0,,Nairobi,,,,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1642,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,male,,,214.0,,Phoenix,,,,None,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
1643,RoomMaster,Existing Room member,Founding Member,Senior Leader,Donor,checked,male,,,366.0,,Casablanca,,,,Completed,,72.0%,Morocco,MA,AF,-7.3362482,31.1728205,Africa
1644,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,Environmental,,,None,,72.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1645,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1646,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,,,184.0,,Yaounde,,,,,,68.0%,Cameroon,CM,AF,13.1535811,4.6125522,Africa
1647,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,checked,Accra,,,,Completed,,76.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
1648,RoomMaster,,Staff Membership,Young Leader,AL Staff,checked,female,,,31.0,,,,,,,,36.0%,Unknown,,,,,
1649,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Corporate Partner,checked,male,,,153.0,,,,,,,,64.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1650,RoomMaster,Existing Room member,Premium Paying,Mid-career Leader,ALN,checked,female,,,214.0,,Addis Ababa,,,checked,Completed,,76.0%,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1651,RoomMaster,LP Nairobi 2020,Free Trial,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1652,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,female,,,214.0,checked,,,,,None,,72.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1653,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1654,RoomMaster,The Room staff,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,153.0,checked,,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1655,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,checked,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1656,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,,male,,,214.0,checked,Nairobi,,,,Completed,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1657,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,,,214.0,checked,Addis Ababa,,,,Completed,,76.0%,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1658,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,171.0,,,,,,#REF!,,68.0%,American,CI,AF,-102.16763,31.9510266,Africa
1659,RoomMaster,Existing Room member,Free Trial,,ALN,checked,female,,,171.0,,Johannesburg,,,,#REF!,,44.0%,Unknown,,,,,
1660,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,male,,,366.0,checked,London,,,,Completed,,72.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1661,RoomMaster,Joined post-Sprint - June,Founding Member,Senior Leader,,checked,female,,,153.0,,Johannesburg,,,,,,64.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1662,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1663,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALA Alumni,checked,female,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1664,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Johannesburg,,,,,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
1665,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,checked,London,,,,None,,76.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
1666,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,,,171.0,,Montreal,,,,#REF!,,72.0%,Canadian,CI,AF,-100.3839018,35.9120114,Africa
1667,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,153.0,,Pamplemousses,Education,,,,,72.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1668,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,Conakry,,,,Completed,,72.0%,Guinea,GN,AF,-10.7083587,10.7226226,Africa
1669,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,,,184.0,,Harare,,,checked,,English; French,76.0%,Zimbabwe,ZW,AF,29.35365015971339,-19.01688,Africa
1670,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,Nairobi,,,checked,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1671,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,Staff Alumni,checked,female,,30-40,366.0,,Pamplemousses,,,,Completed,,76.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1672,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALUSB Alumni,checked,female,,,214.0,checked,,,,,None,,72.0%,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
1673,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,,,214.0,checked,Lagos,,,,Completed,,76.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1674,RoomMaster,Joined post-Sprint - May,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,184.0,checked,Barcelona,Education,,,,,76.0%,Spain,ES,EU,-4.8379791,39.3260685,Europe
1675,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1676,RoomMaster,AIIP 2020,Free Trial,Mid-career Leader,AIIP 2020,checked,male,,,214.0,,,,,,None,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1677,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,female,,,184.0,,Lagos,,,,,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1678,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1679,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1680,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,,,,None,,68.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
1681,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,30-40,214.0,,,Education,,,Completed,,76.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
1682,RoomMaster,Joined post-Sprint - June,Free Trial,Senior Leader,Corporate Partner,checked,female,,,153.0,,,Agriculture,,,,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
1683,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,male,,,366.0,checked,Lagos,Music,,,Completed,,80.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
1684,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,female,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
